"ItemNo","TurnId","Name","X_OrState","Y_OrFleet","MP","Federation","Batt1Type","Batt1EF","Batt1Size","Batt2Type","Batt2EF","Batt2Size","Batt3Type","Batt3EF","Batt3Size","Batt4Type","Batt4EF","Batt4Size","Batt5Type","Batt5EF","Batt5Size","Batt6Type","Batt6EF","Batt6Size","Batt7Type","Batt7EF","Batt7Size"
"4647","307ENov1808","BRAVEHEARTS     ","40","11","32","65","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","--","","","--","",""
"4656","307ENov1808","BRAVEHEARTS     ","40","11","32","65","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","--","","","--","",""
"4665","307ENov1808","BRAVEHEARTS     ","40","11","32","65","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","--","","","--","",""
"4674","307ENov1808","BRAVEHEARTS     ","40","11","32","65","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","Hi","4","792","--","","","--","",""
"4701","307ENov1808","BRAVEHEARTS     ","18","21","32","64","Hi","4","797","Hi","4","797","Hi","4","797","Hi","4","797","Hi","4","797","--","","","--","",""
"4713","307ENov1808","BRAVEHEARTS     ","18","21","32","64","Hi","4","797","Hi","4","797","Hi","4","797","Hi","4","797","Hi","4","797","--","","","--","",""
"4778","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4788","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4797","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4822","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4833","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4843","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4852","307ENov1808","BRAVEHEARTS     ","18","21","32","0","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","Hi","4","800","--","","","--","",""
"4001","307ENov1809","BRIGADE 1       ","13","19","26","63","Fg","1","797","Fg","0","797","Fg","1","797","Fg","0","797","Fg","0","797","La","7","797","La","7","797"
"4002","307ENov1809","BRIGADE 2       ","G ","11","26","0","Fg","0","794","Fg","0","794","Fg","0","794","Fg","0","794","Fg","0","794","La","7","794","La","7","794"
"4003","307ENov1809","BRIGADE 3       ","G ","11","26","0","Fg","0","800","Fg","0","800","Fg","0","800","Dr","8","800","Dr","8","800","La","7","800","La","7","800"
"4004","307ENov1809","BRIGADE 4       ","G ","21","24","0","KL","7","797","KL","7","797","KL","7","797","KL","7","797","Pi","8","797","Mi","6","797","Mi","6","797"
"4005","307ENov1809","BRIGADE 5       ","13","19","24","63","Be","8","797","Ln","7","797","Ln","7","797","Ln","7","797","Ln","7","797","Pi","8","797","Mi","6","797"
"4006","307ENov1809","BRIGADE 6       ","13","19","32","62","Hh","0","52","Hh","0","52","Dr","8","0","lD","7","0","lD","7","0","lD","7","0","lD","7","0"
"4008","307ENov1809","GIBRALTAR GARDE ","G ","21","24","0","Be","8","798","Ln","7","798","Ln","7","798","Ln","7","798","Ln","7","798","Pi","8","798","Mi","6","798"
"4015","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4048","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4144","307ENov1809","MARINE-BRIG 1   ","G ","12","32","0","Kt","6","787","Kt","6","787","Kt","6","787","Ca","4","787","Ca","4","787","Ca","4","787","Ca","4","787"
"4145","307ENov1809","COLONIAL-BRIG 1 ","G ","25","32","0","Ca","4","789","Ca","4","789","Ca","4","789","Mc","4","789","Mc","4","789","--","","","--","",""
"4146","307ENov1809","MARINE-BRIG 2   ","64","70","32","0","Kt","6","749","Kt","6","749","--","","","Ca","4","749","Ca","4","749","Ca","4","749","Ca","4","749"
"4147","307ENov1809","COLONIAL-BRIG 2 ","58","87","32","0","Kt","3","778","Ca","4","778","Ca","4","778","Cc","4","778","Cc","4","778","Kt","6","778","--","",""
"4148","307ENov1809","MARINE-BRIG 3   ","66","71","32","0","Kt","6","754","Kt","6","754","Ca","4","754","Ca","4","754","Ca","4","754","--","","","--","",""
"4149","307ENov1809","COLONIAL-BRIG 3 ","62","88","32","0","Ca","4","800","Ca","4","800","Cc","4","800","Cc","4","800","--","","","--","","","--","",""
"4150","307ENov1809","COLONIAL-BRIG 4 ","80","73","32","0","Ca","4","740","Ca","4","740","Kt","6","740","Mc","4","740","Kt","6","740","Ca","4","740","Ca","4","740"
"4151","307ENov1809","COLONIAL-BRIG 5 ","79","73","32","73","Ca","4","746","Ca","4","746","Ca","4","746","Ca","4","746","Ca","4","746","Cc","4","746","Cc","4","746"
"4152","307ENov1809","COLONIAL-BRIG 6 ","74","73","40","81","Mc","4","702","Cc","4","702","Cc","4","702","Cc","4","702","Cc","4","702","Cc","4","702","Cc","4","702"
"4216","307ENov1809","COLONIALS 1     ","13","73","32","0","Kt","3","772","Kt","3","772","Kt","3","772","Kt","3","772","Kt","3","772","--","","","--","",""
"4217","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4230","307ENov1809","COLONIALS 2     ","56","79","24","0","Ca","4","800","Mi","3","800","Mi","3","800","Mi","3","800","Mi","3","800","--","","","--","",""
"4231","307ENov1809","HIGHLANDER MTD  ","13","19","32","63","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Ma","8","797","Ma","8","797"
"4234","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4245","307ENov1809","COLONIALS 3     ","85","71","32","0","Kt","4","776","Kt","4","776","Kt","4","776","Kt","4","776","--","","","--","","","--","",""
"4395","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4415","307ENov1809","COLONIALS       ","59","79","32","0","Kt","3","752","Kt","3","752","Kt","3","752","Kt","3","752","Kt","3","752","--","","","--","",""
"4427","307ENov1809","COLONIALS       ","60","77","32","0","Kt","4","657","Kt","4","657","Kt","4","657","Kt","4","657","Kt","5","657","--","","","--","",""
"4438","307ENov1809","COLONIALS       ","85","72","32","0","Kt","3","757","Kt","3","757","Kt","3","757","Kt","3","757","Kt","3","757","--","","","--","",""
"4452","307ENov1809","BEARS           ","23","20","26","0","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800"
"4494","307ENov1809","COLONIALS       ","81","87","24","0","Kt","4","762","Kt","4","762","Mi","4","762","--","","","--","","","--","","","--","",""
"4508","307ENov1809","COLONIALS       ","85","94","24","0","Kt","4","761","Kt","4","761","--","","","--","","","Mi","4","761","--","","","--","",""
"4522","307ENov1809","MILITIA         ","37","13","24","65","Mi","4","757","Mi","4","755","Mi","4","757","Mi","4","753","Mi","4","756","Mi","4","753","Mi","4","756"
"4523","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","--","","","--","",""
"4536","307ENov1809","MILITIA         ","37","13","24","65","Mi","4","756","Mi","4","760","Mi","4","758","Mi","4","756","Mi","3","748","Mi","4","753","Mi","4","757"
"4556","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"4582","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4583","307ENov1809","BRAVEHEARTS     ","23","20","32","61","Hi","7","754","Hi","7","755","Hi","7","760","Hi","7","750","Hi","7","752","--","","","--","",""
"4593","307ENov1809","BRAVEHEARTS     ","23","20","32","61","Hi","7","762","Hi","7","753","Hi","7","753","Hi","7","757","Hi","7","762","--","","","--","",""
"4602","307ENov1809","BRAVEHEARTS     ","23","20","32","61","Hi","7","757","Hi","7","758","Hi","7","758","Hi","7","756","Hi","7","755","--","","","--","",""
"4611","307ENov1809","BRAVEHEARTS     ","23","20","32","61","Hi","7","757","Hi","7","754","Hi","7","754","Hi","7","757","Hi","7","754","--","","","--","",""
"4620","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","7","795","Hi","7","795","Hi","7","795","Hi","7","795","Hi","7","795","--","","","--","",""
"4647","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","4","750","Hi","4","755","Hi","4","751","Hi","4","757","Hi","4","751","--","","","--","",""
"4656","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","4","753","Hi","4","750","Hi","4","756","Hi","4","749","Hi","4","749","--","","","--","",""
"4665","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","4","749","Hi","4","753","Hi","4","748","Hi","4","757","Hi","4","754","--","","","--","",""
"4674","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","4","753","Hi","4","751","Hi","4","753","Hi","4","754","Hi","4","749","--","","","--","",""
"4701","307ENov1809","BRAVEHEARTS     ","23","20","32","61","Hi","7","794","Hi","7","794","Hi","7","794","Hi","7","794","Hi","7","794","--","","","--","",""
"4702","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"4713","307ENov1809","BRAVEHEARTS     ","23","20","32","61","Hi","7","794","Hi","7","794","Hi","7","794","Hi","7","794","Hi","7","794","--","","","--","",""
"4750","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"4778","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","--","","","--","",""
"4788","307ENov1809","BRAVEHEARTS     ","G ","21","32","0","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","--","","","--","",""
"4797","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","--","","","--","",""
"4822","307ENov1809","BRAVEHEARTS     ","34","17","32","0","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","Hi","7","798","--","","","--","",""
"4833","307ENov1809","BRAVEHEARTS     ","34","17","32","66","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","--","","","--","",""
"4843","307ENov1809","BRAVEHEARTS     ","34","17","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","--","","","--","",""
"4852","307ENov1809","BRAVEHEARTS     ","34","17","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","--","","","--","",""
"4881","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4917","307ENov1809","HIGHLANDER MTD  ","13","19","32","63","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Ma","8","797","Ma","8","797"
"4927","307ENov1809","BRAVEHEARTS     ","34","17","32","0","Hi","6","797","Hi","6","797","Hi","7","797","Hi","6","797","Hi","6","797","Hi","7","797","Hi","6","797"
"4935","307ENov1809","BRAVEHEARTS     ","34","17","32","0","Hi","6","797","Hi","6","797","Hi","6","797","Hi","6","797","Hi","6","797","Hi","6","797","Hi","6","797"
"4943","307ENov1809","BRAVEHEARTS     ","13","19","32","63","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797"
"4951","307ENov1809","BRAVEHEARTS     ","13","19","32","63","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797"
"4958","307ENov1809","BRAVEHEARTS     ","13","19","32","63","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797"
"4964","307ENov1809","BRAVEHEARTS     ","13","19","32","63","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797","Hi","7","797"
"4974","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"4982","307ENov1809","HIGHLANDER      ","G ","11","32","0","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"4983","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"4992","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"5001","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"5010","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"5018","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"5025","307ENov1809","DUE RUSSIANS!   ","13","19","24","63","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","Mi","6","797","--","","","--","",""
"5035","307ENov1809","HIGHLANDER      ","23","20","32","61","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"5046","307ENov1809","HIGHLANDER      ","23","20","32","61","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"5054","307ENov1809","HIGHLANDER      ","23","20","32","61","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"5062","307ENov1809","HIGHLANDER      ","23","20","32","61","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800","Hi","7","800"
"5109","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5177","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5183","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5189","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5194","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5198","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5207","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5214","307ENov1809","BEARS           ","23","20","26","61","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800","Be","5","800"
"5238","307ENov1809","BEARS           ","23","20","26","61","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800"
"5249","307ENov1809","BEARS           ","23","20","26","61","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800"
"5260","307ENov1809","BEARS           ","23","20","26","61","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800","Be","4","800"
"5290","307ENov1809","BEARS           ","23","20","26","61","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"5296","307ENov1809","BEARS           ","23","20","26","61","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"5302","307ENov1809","BEARS           ","23","20","26","61","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"5323","307ENov1809","BEARS           ","23","20","26","0","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"5329","307ENov1809","BEARS           ","23","20","26","0","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"5335","307ENov1809","BEARS           ","23","20","26","0","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"5341","307ENov1809","BEARS           ","23","20","26","0","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800","Be","3","800"
"4001","307EOct1808","BRIGADE 1       ","23","20","26","0","Fg","0","800","Fg","0","800","Fg","0","800","Fg","0","800","Fg","0","800","La","7","800","La","7","800"
"4002","307EOct1808","BRIGADE 2       ","23","20","26","0","Fg","0","800","Fg","0","800","Fg","0","800","Fg","0","800","Fg","0","800","La","7","800","La","7","800"
"4003","307EOct1808","BRIGADE 3       ","23","20","26","0","Fg","0","800","Fg","0","800","Fg","0","800","Dr","8","800","Dr","8","800","La","7","800","La","7","800"
"4004","307EOct1808","BRIGADE 4       ","23","20","24","0","KL","7","800","KL","7","800","KL","7","800","KL","7","800","Pi","8","800","Mi","6","800","Mi","6","800"
"4005","307EOct1808","BRIGADE 5       ","23","20","24","0","Be","8","800","Ln","7","800","Ln","7","800","Ln","7","800","Ln","7","800","Pi","8","800","Mi","6","800"
"4006","307EOct1808","BRIGADE 6       ","13","19","32","62","Hh","0","800","Hh","0","800","Dr","8","800","lD","7","800","lD","7","800","lD","7","800","lD","7","800"
"4007","307EOct1808","BRIGADE 7       ","13","19","24","62","Be","8","800","Ln","7","800","Ln","7","800","Ln","7","800","Ln","7","800","Pi","8","800","Mi","6","800"
"4008","307EOct1808","GIBRALTAR GARDE ","18","21","24","0","Be","8","800","Ln","7","800","Ln","7","800","Ln","7","800","Ln","7","800","Pi","8","800","Mi","6","800"
"4144","307EOct1808","MARINE-BRIG 1   ","16","72","32","0","Kt","6","796","Kt","6","796","Kt","6","796","Ca","4","796","Ca","4","796","Ca","4","796","Ca","4","796"
