"X","Y","Owner","Terrain","Bonus"
"76","97"," ","*"," "
"76","98"," ","."," "
"76","99"," ","."," "
"77","1","1","G"," "
"77","2","1","T"," "
"77","3","1","G"," "
"77","4","2","W"," "
"77","5","2","T"," "
"77","6","2","G"," "
"77","7","2","G"," "
"77","8","2","G"," "
"77","9","2","W"," "
"77","10","2","Q"," "
"77","11","2","T"," "
"77","12","2","W"," "
"77","13","2","B"," "
"77","14","2","B"," "
"77","15","2","T"," "
"77","16","2","W"," "
"77","17","2","W"," "
"77","18","2","Q"," "
"77","19","2","Q"," "
"77","20","2","Q"," "
"77","21","2","H"," "
"77","22","2","Q"," "
"77","23","2","W"," "
"77","24","2","W"," "
"77","25","2","Q"," "
"77","26","3","Q"," "
"77","27","3","G"," "
"77","28","3","Q"," "
"77","29","3","G"," "
"77","30","3","G"," "
"77","31","3","G"," "
"77","32","3","G"," "
"77","33","3","H"," "
"77","34","3","G"," "
"77","35","3","G"," "
"77","36","3","G"," "
"77","37","3","H"," "
"77","38","3","W"," "
"77","39","4","G"," "
"77","40","4","G"," "
"77","41","4","G"," "
"77","42","4","H"," "
"77","43"," ","."," "
"77","44","4","H"," "
"77","45","4","H"," "
"77","46","4","B"," "
"77","47","t","H"," "
"77","48","4","G"," "
"77","49","t","K"," "
"77","50","t","H"," "
"77","51","t","B"," "
"77","52","4","H"," "
"77","53","4","D"," "
"77","54","t","G"," "
"77","55","4","D"," "
"77","56","4","D"," "
"77","57","4","K"," "
"77","58","4","G"," "
"77","59","4","G"," "
"77","60","4","D"," "
"77","61","4","B"," "
"77","62","4","K"," "
"77","63","4","K"," "
"77","64","4","D"," "
"77","65","4","K"," "
"77","70","?","G","e"
"77","71","?","W"," "
"77","72","?","H"," "
"77","73","?","G"," "
"77","74","?","H"," "
"77","75","?","H"," "
"77","76","?","W"," "
"77","77","?","B"," "
"77","78","?","W"," "
"77","79","?","W"," "
"77","80","?","B"," "
"77","81","?","H"," "
"77","82","?","H"," "
"77","83","?","G"," "
"77","84","?","H"," "
"77","85","?","S"," "
"77","86"," ","*"," "
"77","87"," ","*"," "
"77","88"," ","*"," "
"77","89","?","W"," "
"77","90","?","H","e"
"77","91"," ","*"," "
"77","92"," ","*"," "
"77","93"," ","."," "
"77","94"," ","*"," "
"77","95","?","B"," "
"77","96","?","H"," "
"77","97","?","B"," "
"77","98"," ","*"," "
"77","99"," ","."," "
"78","1","1","T"," "
"78","2","1","Q"," "
"78","3","1","G"," "
"78","4","1","G"," "
"78","5","2","Q"," "
"78","6","2","G"," "
"78","7","2","G"," "
"78","8","2","G"," "
"78","9","2","H"," "
"78","10","2","G"," "
"78","11","2","G"," "
"78","12","2","Q"," "
"78","13","2","Q"," "
"78","14","2","Q"," "
"78","15","2","G"," "
"78","16","2","Q"," "
"78","17","2","H"," "
"78","18","2","Q"," "
"78","19","2","Q"," "
"78","20","2","Q"," "
"78","21","2","Q"," "
"78","22","2","Q"," "
"78","23","2","D"," "
"78","24","2","D"," "
"78","25","2","Q"," "
"78","26","2","G"," "
"78","27","3","Q"," "
"78","28","3","H"," "
"78","29","3","Q"," "
"78","30","3","G"," "
"78","31","3","G"," "
"78","32","3","Q"," "
"78","33","3","Q"," "
"78","34","3","G"," "
"78","35","3","G"," "
"78","36","3","Q"," "
"78","37","3","G"," "
"78","38"," ","."," "
"78","39","4","Q"," "
"78","40","4","G"," "
"78","41","4","G"," "
"78","42"," ","."," "
"78","43","4","Q"," "
"78","44","4","Q"," "
"78","45","4","G"," "
"78","46","t","G"," "
"78","47","4","G"," "
"78","48","4","G"," "
"78","49","t","K"," "
"78","50","4","K"," "
"78","51","4","Q"," "
"78","52","t","Q"," "
"78","53","t","Q"," "
"78","54","4","K"," "
"78","55","t","H"," "
"78","56","4","K"," "
"78","57","4","K"," "
"78","58","4","Q"," "
"78","59","4","Q"," "
"78","60","4","Q"," "
"78","61","4","Q"," "
"78","62","4","K"," "
"78","63","4","D"," "
"78","64","4","K"," "
"78","65","4","D"," "
"78","70","?","H"," "
"78","71","?","G"," "
"78","72","?","W"," "
"78","73","?","G","g"
"78","74","?","H"," "
"78","75","?","G"," "
"78","76","?","W"," "
"78","77","?","B"," "
"78","78","?","B"," "
"78","79","?","B"," "
"78","80","?","W"," "
"78","81","?","W"," "
"78","82","?","H"," "
"78","83","?","W"," "
"78","84","?","B"," "
"78","85","?","B"," "
"78","86","?","B"," "
"78","87"," ","*"," "
"78","88"," ","."," "
"78","89"," ","*"," "
"78","90","?","B"," "
"78","91","?","H"," "
"78","92","?","W"," "
"78","93"," ","*"," "
"78","94"," ","+"," "
"78","95","?","S"," "
"78","96","?","W"," "
"78","97","?","B"," "
"78","98","?","H"," "
"78","99"," ","*"," "
"79","1","1","T"," "
"79","2","1","G","e"
"79","3","2","Q"," "
"79","4","2","G"," "
"79","5","2","G"," "
"79","6","2","G"," "
"79","7","2","T"," "
"79","8","2","G"," "
"79","9","2","G"," "
"79","10","2","G"," "
"79","11","2","W"," "
"79","12","2","G"," "
"79","13","2","G"," "
"79","14","2","G"," "
"79","15","2","G"," "
"79","16","2","Q"," "
"79","17","2","Q"," "
"79","18","2","Q"," "
"79","19","2","Q"," "
"79","20","2","Q"," "
"79","21","2","Q"," "
"79","22","2","H"," "
"79","23","2","K"," "
"79","24","2","D"," "
"79","25","3","D"," "
"79","26","3","G"," "
"79","27","3","Q"," "
"79","28","3","G"," "
"79","29","3","H"," "
"79","30","3","Q"," "
"79","31","3","Q"," "
"79","32","3","G"," "
"79","33","3","G"," "
"79","34","3","Q"," "
"79","35","3","Q"," "
"79","36","3","W"," "
"79","37","3","Q"," "
"79","38","4","G"," "
"79","39","4","G"," "
"79","40","4","Q"," "
"79","41","4","G"," "
"79","42","4","Q"," "
"79","43","4","G"," "
"79","44","4","Q"," "
"79","45"," ","."," "
"79","46","4","K"," "
"79","47","4","G"," "
"79","48","4","G"," "
"79","49","4","Q"," "
"79","50","4","G"," "
"79","51","4","K"," "
"79","52","4","G"," "
"79","53","4","Q"," "
"79","54","4","G"," "
"79","55","4","K"," "
"79","56","4","K"," "
"79","57","4","K"," "
"79","58","4","Q"," "
"79","59","4","D"," "
"79","60","4","Q"," "
"79","61","4","D"," "
"79","62","4","D"," "
"79","63","4","K"," "
"79","64","4","K"," "
"79","65","4","D"," "
"79","70","?","W"," "
"79","71","?","G"," "
"79","72","?","H"," "
"79","73","?","G"," "
"79","74","?","W"," "
"79","75","?","G"," "
"79","76","?","W"," "
"79","77","?","B","w"
"79","78","?","B"," "
"79","79","?","B"," "
"79","80","?","B"," "
"79","81","?","B"," "
"79","82","?","B"," "
"79","83","?","B"," "
"79","84","?","B"," "
"79","85","?","B"," "
"79","86","?","B"," "
"79","87"," ","*"," "
"79","88"," ","."," "
"79","89"," ","."," "
"79","90"," ","*"," "
"79","91"," ","*"," "
"79","92","?","H"," "
"79","93","?","W"," "
"79","94"," ","+"," "
"79","95"," ","*"," "
"79","96"," ","*"," "
"79","97","?","H"," "
"79","98","?","W"," "
"79","99"," ","*"," "
"80","1","1","Q"," "
"80","2","1","H"," "
"80","3","1","Q"," "
"80","4","2","G"," "
"80","5","2","G"," "
"80","6","2","Q"," "
"80","7","2","G"," "
"80","8","2","G"," "
"80","9","2","G"," "
"80","10","2","G"," "
"80","11","2","Q"," "
"80","12","2","Q"," "
"80","13","2","G"," "
"80","14","2","Q"," "
"80","15","2","Q"," "
"80","16","2","W"," "
"80","17","2","Q"," "
"80","18","2","Q"," "
"80","19","2","H"," "
"80","20","2","Q"," "
"80","21","2","Q"," "
"80","22","2","Q"," "
"80","23","2","Q"," "
"80","24","2","K"," "
"80","25","2","D"," "
"80","26","3","G"," "
"80","27","3","Q"," "
"80","28","3","Q"," "
"80","29","3","Q"," "
"80","30","3","Q"," "
"80","31","3","G"," "
"80","32","3","G"," "
"80","33","3","G"," "
"80","34","3","Q"," "
"80","35","3","H"," "
"80","36","3","G"," "
"80","37","3","G"," "
"80","38","3","G"," "
"80","39","3","H"," "
"80","40","4","Q"," "
"80","41","4","G"," "
"80","42","4","G"," "
"80","43","4","Q"," "
"80","44","4","Q"," "
"80","45","4","G"," "
"80","46","4","G"," "
"80","47","4","K"," "
"80","48","4","G"," "
"80","49","4","K"," "
"80","50","4","Q"," "
"80","51","4","Q"," "
"80","52","4","G"," "
"80","53","4","K"," "
"80","54","4","Q"," "
"80","55","4","K"," "
"80","56","4","K"," "
"80","57","4","Q"," "
"80","58","4","D"," "
"80","59","4","K"," "
"80","60","4","Q"," "
"80","61","4","K"," "
"80","62","4","K"," "
"80","63","4","D"," "
"80","64","4","K"," "
"80","65","4","D"," "
"80","70","?","W"," "
"80","71","?","H"," "
"80","72","?","G"," "
"80","73","?","H"," "
"80","74","?","H"," "
"80","75","?","G","e"
"80","76","?","W"," "
"80","77","?","W"," "
"80","78","?","B"," "
"80","79","?","W"," "
"80","80","?","B"," "
"80","81","?","W"," "
"80","82","?","B","e"
"80","83","?","S"," "
"80","84","?","S"," "
"80","85","?","B"," "
"80","86","?","B"," "
"80","87","?","H"," "
"80","88"," ","*"," "
"80","89"," ","."," "
"80","90"," ","."," "
"80","91"," ","*"," "
"80","92","?","W"," "
"80","93","?","B"," "
"80","94"," ","*"," "
"80","95"," ","."," "
"80","96"," ","."," "
"80","97"," ","*"," "
"80","98","?","W"," "
"80","99"," ","*"," "
"81","70","?","B"," "
"81","71","?","H"," "
"81","72","?","G","z"
"81","73","?","W"," "
"81","74","?","H"," "
"81","75","?","G"," "
"81","76","?","H"," "
"81","77","?","W"," "
"81","78","?","W"," "
"81","79","?","B"," "
"81","80","?","B"," "
"81","81","?","B"," "
"81","82","?","W"," "
"81","83","?","B"," "
"81","84","?","B"," "
"81","85","?","W"," "
"81","86","?","W"," "
"81","87","?","B"," "
"81","88"," ","*"," "
"81","89"," ","."," "
"81","90"," ","."," "
"81","91"," ","."," "
"81","92"," ","*"," "
"81","93"," ","+"," "
"81","94"," ","."," "
"81","95"," ","."," "
"81","96"," ","."," "
"81","97"," ","."," "
"81","98"," ","*"," "
"81","99"," ","."," "
"82","70","?","B"," "
"82","71","?","B"," "
"82","72","?","W"," "
"82","73","?","B"," "
"82","74","?","W"," "
"82","75","?","H"," "
"82","76","?","H"," "
"82","77","?","H"," "
"82","78","?","W"," "
"82","79","?","W"," "
"82","80","?","W"," "
"82","81","?","B"," "
"82","82","?","B"," "
"82","83","?","B"," "
"82","84","?","S"," "
"82","85","?","S"," "
"82","86","?","B"," "
"82","87","?","B"," "
"82","88","?","B"," "
"82","89"," ","*"," "
"82","90"," ","."," "
"82","91"," ","."," "
"82","92"," ","."," "
"82","93"," ","+"," "
"82","94"," ","*"," "
"82","95"," ","."," "
"82","96"," ","."," "
"82","97","?","H","w"
"82","98"," ","."," "
"82","99","?","H","z"
"83","70","?","W"," "
"83","71","?","W"," "
"83","72","?","W"," "
"83","73","?","B"," "
"83","74","?","B","n"
"83","75","?","W"," "
"83","76","?","B","n"
"83","77","?","W"," "
"83","78","?","H"," "
"83","79","?","G"," "
"83","80","?","H","e"
"83","81","?","W"," "
"83","82","?","B"," "
"83","83","?","W"," "
"83","84","?","B"," "
"83","85","?","B"," "
"83","86","?","S"," "
"83","87"," ","*"," "
"83","88"," ","*"," "
"83","89"," ","."," "
"83","90"," ","."," "
"83","91"," ","."," "
"83","92"," ","*"," "
"83","93","?","S"," "
"83","94","?","W"," "
"83","95"," ","*"," "
"83","96"," ","."," "
"83","97"," ","."," "
"83","98"," ","."," "
"83","99"," ","."," "
"84","70","?","W"," "
"84","71","?","B"," "
"84","72","?","B"," "
"84","73","?","B","n"
"84","74"," ","*"," "
"84","75"," ","*"," "
"84","76"," ","*"," "
"84","77","?","B","n"
"84","78","?","W"," "
"84","79","?","H"," "
"84","80","?","H"," "
"84","81","?","H"," "
"84","82","?","H"," "
"84","83","?","W"," "
"84","84","?","B"," "
"84","85","?","S"," "
"84","86"," ","*"," "
"84","87"," ","."," "
"84","88"," ","."," "
"84","89"," ","."," "
"84","90"," ","."," "
"84","91"," ","*"," "
"84","92","?","W"," "
"84","93","?","W"," "
"84","94","?","H"," "
"84","95","?","B"," "
"84","96"," ","*"," "
"84","97"," ","."," "
"84","98"," ","."," "
"84","99","?","W"," "
"85","70","?","B"," "
"85","71","?","B"," "
"85","72","?","B","w"
"85","73"," ","*"," "
"85","74"," ","."," "
"85","75"," ","."," "
"85","76"," ","."," "
"85","77"," ","*"," "
"85","78","?","B","n"
"85","79","?","W"," "
"85","80","?","W"," "
"85","81","?","B"," "
"85","82","?","B"," "
"85","83","?","H"," "
"85","84","?","B"," "
"85","85"," ","*"," "
"85","86"," ","."," "
"85","87"," ","."," "
"85","88"," ","."," "
"85","89"," ","."," "
"85","90"," ","*"," "
"85","91","?","B"," "
"85","92","?","H"," "
"85","93","?","G","z"
"85","94","?","S"," "
"85","95","?","W"," "
"85","96"," ","*"," "
"85","97"," ","."," "
"85","98"," ","."," "
"85","99","?","B"," "
"86","70","?","W"," "
"86","71","?","W"," "
"86","72","?","B"," "
"86","73"," ","*"," "
"86","74"," ","."," "
"86","75"," ","."," "
"86","76","?","B"," "
"86","77"," ","."," "
"86","78"," ","*"," "
"86","79","?","B"," "
"86","80","?","W"," "
"86","81","?","B"," "
"86","82","?","B"," "
"86","83","?","B"," "
"86","84"," ","*"," "
"86","85"," ","."," "
"86","86"," ","."," "
"86","87"," ","."," "
"86","88"," ","."," "
"86","89"," ","*"," "
"86","90","?","B"," "
"86","91","?","H"," "
"86","92","?","W"," "
"86","93","?","W"," "
"86","94","?","H"," "
"86","95"," ","*"," "
"86","96"," ","."," "
"86","97"," ","."," "
"86","98"," ","."," "
"86","99"," ","."," "
"87","70","?","H"," "
"87","71","?","B"," "
"87","72","?","B"," "
"87","73","?","B"," "
"87","74"," ","*"," "
"87","75","?","H"," "
"87","76","?","W"," "
"87","77"," ","."," "
"87","78"," ","."," "
"87","79"," ","*"," "
"87","80","?","H"," "
"87","81","?","B"," "
"87","82","?","B"," "
"87","83"," ","*"," "
"87","84"," ","."," "
"87","85"," ","."," "
"87","86"," ","."," "
"87","87"," ","."," "
"87","88"," ","*"," "
"87","89","?","W"," "
"87","90","?","H"," "
"87","91","?","W"," "
"87","92","?","W"," "
"87","93","?","W"," "
"87","94"," ","*"," "
"87","95"," ","."," "
"87","96"," ","."," "
"87","97"," ","."," "
"87","98","?","B"," "
"87","99"," ","."," "
"88","70","?","H"," "
"88","71","?","B"," "
"88","72","?","B"," "
"88","73"," ","*"," "
"88","74"," ","."," "
"88","75","?","H"," "
"88","76"," ","."," "
"88","77"," ","."," "
"88","78"," ","."," "
"88","79"," ","."," "
"88","80"," ","*"," "
"88","81"," ","*"," "
"88","82"," ","*"," "
"88","83"," ","."," "
"88","84"," ","."," "
"88","85"," ","."," "
"88","86"," ","."," "
"88","87"," ","."," "
"88","88"," ","."," "
"88","89"," ","*"," "
"88","90"," ","*"," "
"88","91"," ","*"," "
"88","92"," ","*"," "
"88","93"," ","*"," "
"88","94"," ","."," "
"88","95"," ","."," "
"88","96"," ","."," "
"88","97"," ","."," "
"88","98"," ","."," "
"88","99"," ","."," "
"89","70","?","B"," "
"89","71"," ","*"," "
"89","72"," ","*"," "
"89","73"," ","."," "
"89","74"," ","."," "
"89","75"," ","."," "
"89","76"," ","."," "
"89","77"," ","."," "
"89","78"," ","."," "
"89","79"," ","."," "
"89","80"," ","."," "
"89","81"," ","."," "
"89","82"," ","."," "
"89","83"," ","."," "
"89","84"," ","."," "
"89","85"," ","."," "
"89","86"," ","."," "
"89","87"," ","."," "
"89","88"," ","."," "
"89","89"," ","."," "
"89","90","?","H"," "
"89","91"," ","."," "
"89","92"," ","."," "
"89","93"," ","."," "
"89","94"," ","."," "
"89","95"," ","."," "
"89","96"," ","."," "
"89","97"," ","."," "
"89","98"," ","."," "
"89","99"," ","."," "
"90","70"," ","*"," "
"90","71"," ","."," "
"90","72"," ",".","W"
"90","73"," ","."," "
"90","74"," ","."," "
"90","75"," ","."," "
"90","76"," ","."," "
"90","77"," ","."," "
"90","78"," ","."," "
"90","79"," ","."," "
"90","80"," ","."," "
"90","81"," ","."," "
"90","82"," ","."," "
"90","83","?","G"," "
"90","84","?","H"," "
"90","85","?","H","g"
"90","86"," ","."," "
"90","87"," ","."," "
"90","88"," ","."," "
"90","89"," ","."," "
"90","90"," ","."," "
"90","91"," ","."," "
"90","92"," ","."," "
"90","93"," ","."," "
"90","94"," ","."," "
"90","95","?","H","g"
"90","96"," ","."," "
"90","97","?","B"," "
"90","98","?","H"," "
"90","99"," ","."," "
